REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,LPEAIRBC1,SEA2N,2049,0
REGION1,LPEAIRBC1,SEA3D,2049,0
REGION1,LPEAIRBC1,SEA3N,2049,0
REGION1,LPEAIRBC1,SEA4D,2049,0
REGION1,LPEAIRBC1,SEA4N,2049,0
REGION1,LPEALRBC1,SEA1D,2049,0
REGION1,LPEALRBC1,SEA1N,2049,0
REGION1,LPEALRBC1,SEA2D,2049,0
REGION1,LPEALRBC1,SEA2N,2049,0
REGION1,LPEALRBC1,SEA3D,2049,0
REGION1,LPEALRBC1,SEA3N,2049,0
REGION1,LPEALRBC1,SEA4D,2049,0
REGION1,LPEALRBC1,SEA4N,2049,0
REGION1,LPG,SEA1D,2049,0
REGION1,LPG,SEA1N,2049,0
REGION1,LPG,SEA2D,2049,0
REGION1,LPG,SEA2N,2049,0
REGION1,LPG,SEA3D,2049,0
REGION1,LPG,SEA3N,2049,0
REGION1,LPG,SEA4D,2049,0
REGION1,LPG,SEA4N,2049,0
REGION1,LPTWHIBC1,SEA1D,2049,0
REGION1,LPTWHIBC1,SEA1N,2049,0
REGION1,LPTWHIBC1,SEA2D,2049,0
REGION1,LPTWHIBC1,SEA2N,2049,0
REGION1,LPTWHIBC1,SEA3D,2049,0
REGION1,LPTWHIBC1,SEA3N,2049,0
REGION1,LPTWHIBC1,SEA4D,2049,0
REGION1,LPTWHIBC1,SEA4N,2049,0
REGION1,LPTWHRBC1,SEA1D,2049,0
REGION1,LPTWHRBC1,SEA1N,2049,0
REGION1,LPTWHRBC1,SEA2D,2049,0
REGION1,LPTWHRBC1,SEA2N,2049,0
REGION1,LPTWHRBC1,SEA3D,2049,0
REGION1,LPTWHRBC1,SEA3N,2049,0
REGION1,LPTWHRBC1,SEA4D,2049,0
REGION1,LPTWHRBC1,SEA4N,2049,0
REGION1,LPTWIIBC1,SEA1D,2049,0
REGION1,LPTWIIBC1,SEA1N,2049,0
REGION1,LPTWIIBC1,SEA2D,2049,0
REGION1,LPTWIIBC1,SEA2N,2049,0
REGION1,LPTWIIBC1,SEA3D,2049,0
REGION1,LPTWIIBC1,SEA3N,2049,0
REGION1,LPTWIIBC1,SEA4D,2049,0
REGION1,LPTWIIBC1,SEA4N,2049,0
REGION1,LPTWIRBC1,SEA1D,2049,0
REGION1,LPTWIRBC1,SEA1N,2049,0
REGION1,LPTWIRBC1,SEA2D,2049,0
REGION1,LPTWIRBC1,SEA2N,2049,0
REGION1,LPTWIRBC1,SEA3D,2049,0
REGION1,LPTWIRBC1,SEA3N,2049,0
REGION1,LPTWIRBC1,SEA4D,2049,0
REGION1,LPTWIRBC1,SEA4N,2049,0
REGION1,LPTWLRBC1,SEA1D,2049,0
REGION1,LPTWLRBC1,SEA1N,2049,0
REGION1,LPTWLRBC1,SEA2D,2049,0
REGION1,LPTWLRBC1,SEA2N,2049,0
REGION1,LPTWLRBC1,SEA3D,2049,0
REGION1,LPTWLRBC1,SEA3N,2049,0
REGION1,LPTWLRBC1,SEA4D,2049,0
REGION1,LPTWLRBC1,SEA4N,2049,0
REGION1,LRAPHIBC1,SEA1D,2049,0
REGION1,LRAPHIBC1,SEA1N,2049,0
REGION1,LRAPHIBC1,SEA2D,2049,0
REGION1,LRAPHIBC1,SEA2N,2049,0
REGION1,LRAPHIBC1,SEA3D,2049,0
REGION1,LRAPHIBC1,SEA3N,2049,0
REGION1,LRAPHIBC1,SEA4D,2049,0
REGION1,LRAPHIBC1,SEA4N,2049,0
REGION1,LRAPHRBC1,SEA1D,2049,0
REGION1,LRAPHRBC1,SEA1N,2049,0
REGION1,LRAPHRBC1,SEA2D,2049,0
REGION1,LRAPHRBC1,SEA2N,2049,0
REGION1,LRAPHRBC1,SEA3D,2049,0
REGION1,LRAPHRBC1,SEA3N,2049,0
REGION1,LRAPHRBC1,SEA4D,2049,0
REGION1,LRAPHRBC1,SEA4N,2049,0
REGION1,LRAPIIBC1,SEA1D,2049,0
REGION1,LRAPIIBC1,SEA1N,2049,0
REGION1,LRAPIIBC1,SEA2D,2049,0
REGION1,LRAPIIBC1,SEA2N,2049,0
REGION1,LRAPIIBC1,SEA3D,2049,0
REGION1,LRAPIIBC1,SEA3N,2049,0
REGION1,LRAPIIBC1,SEA4D,2049,0
REGION1,LRAPIIBC1,SEA4N,2049,0
REGION1,LRAPIRBC1,SEA1D,2049,0
REGION1,LRAPIRBC1,SEA1N,2049,0
REGION1,LRAPIRBC1,SEA2D,2049,0
REGION1,LRAPIRBC1,SEA2N,2049,0
REGION1,LRAPIRBC1,SEA3D,2049,0
REGION1,LRAPIRBC1,SEA3N,2049,0
REGION1,LRAPIRBC1,SEA4D,2049,0
REGION1,LRAPIRBC1,SEA4N,2049,0
REGION1,LRAPLRBC1,SEA1D,2049,0
REGION1,LRAPLRBC1,SEA1N,2049,0
REGION1,LRAPLRBC1,SEA2D,2049,0
REGION1,LRAPLRBC1,SEA2N,2049,0
REGION1,LRAPLRBC1,SEA3D,2049,0
REGION1,LRAPLRBC1,SEA3N,2049,0
REGION1,LRAPLRBC1,SEA4D,2049,0
REGION1,LRAPLRBC1,SEA4N,2049,0
REGION1,LRYEHIBC1,SEA1D,2049,0
REGION1,LRYEHIBC1,SEA1N,2049,0
REGION1,LRYEHIBC1,SEA2D,2049,0
REGION1,LRYEHIBC1,SEA2N,2049,0
REGION1,LRYEHIBC1,SEA3D,2049,0
REGION1,LRYEHIBC1,SEA3N,2049,0
REGION1,LRYEHIBC1,SEA4D,2049,0
REGION1,LRYEHIBC1,SEA4N,2049,0
REGION1,LRYEHRBC1,SEA1D,2049,0
REGION1,LRYEHRBC1,SEA1N,2049,0
REGION1,LRYEHRBC1,SEA2D,2049,0
REGION1,LRYEHRBC1,SEA2N,2049,0
REGION1,LRYEHRBC1,SEA3D,2049,0
REGION1,LRYEHRBC1,SEA3N,2049,0
REGION1,LRYEHRBC1,SEA4D,2049,0
REGION1,LRYEHRBC1,SEA4N,2049,0
REGION1,LRYEIIBC1,SEA1D,2049,0
REGION1,LRYEIIBC1,SEA1N,2049,0
REGION1,LRYEIIBC1,SEA2D,2049,0
REGION1,LRYEIIBC1,SEA2N,2049,0
REGION1,LRYEIIBC1,SEA3D,2049,0
REGION1,LRYEIIBC1,SEA3N,2049,0
REGION1,LRYEIIBC1,SEA4D,2049,0
REGION1,LRYEIIBC1,SEA4N,2049,0
REGION1,LRYEIRBC1,SEA1D,2049,0
REGION1,LRYEIRBC1,SEA1N,2049,0
REGION1,LRYEIRBC1,SEA2D,2049,0
REGION1,LRYEIRBC1,SEA2N,2049,0
REGION1,LRYEIRBC1,SEA3D,2049,0
REGION1,LRYEIRBC1,SEA3N,2049,0
REGION1,LRYEIRBC1,SEA4D,2049,0
REGION1,LRYEIRBC1,SEA4N,2049,0
REGION1,LRYELRBC1,SEA1D,2049,0
REGION1,LRYELRBC1,SEA1N,2049,0
REGION1,LRYELRBC1,SEA2D,2049,0
REGION1,LRYELRBC1,SEA2N,2049,0
REGION1,LRYELRBC1,SEA3D,2049,0
REGION1,LRYELRBC1,SEA3N,2049,0
REGION1,LRYELRBC1,SEA4D,2049,0
REGION1,LRYELRBC1,SEA4N,2049,0
REGION1,LWATBC1,SEA1D,2049,0
REGION1,LWATBC1,SEA1N,2049,0
REGION1,LWATBC1,SEA2D,2049,0
REGION1,LWATBC1,SEA2N,2049,0
REGION1,LWATBC1,SEA3D,2049,0
REGION1,LWATBC1,SEA3N,2049,0
REGION1,LWATBC1,SEA4D,2049,0
REGION1,LWATBC1,SEA4N,2049,0
REGION1,LWHEHIBC1,SEA1D,2049,0
REGION1,LWHEHIBC1,SEA1N,2049,0
REGION1,LWHEHIBC1,SEA2D,2049,0
REGION1,LWHEHIBC1,SEA2N,2049,0
REGION1,LWHEHIBC1,SEA3D,2049,0
REGION1,LWHEHIBC1,SEA3N,2049,0
REGION1,LWHEHIBC1,SEA4D,2049,0
REGION1,LWHEHIBC1,SEA4N,2049,0
REGION1,LWHEHRBC1,SEA1D,2049,0
REGION1,LWHEHRBC1,SEA1N,2049,0
REGION1,LWHEHRBC1,SEA2D,2049,0
REGION1,LWHEHRBC1,SEA2N,2049,0
REGION1,LWHEHRBC1,SEA3D,2049,0
REGION1,LWHEHRBC1,SEA3N,2049,0
REGION1,LWHEHRBC1,SEA4D,2049,0
REGION1,LWHEHRBC1,SEA4N,2049,0
REGION1,LWHEIIBC1,SEA1D,2049,0
REGION1,LWHEIIBC1,SEA1N,2049,0
REGION1,LWHEIIBC1,SEA2D,2049,0
REGION1,LWHEIIBC1,SEA2N,2049,0
REGION1,LWHEIIBC1,SEA3D,2049,0
REGION1,LWHEIIBC1,SEA3N,2049,0
REGION1,LWHEIIBC1,SEA4D,2049,0
REGION1,LWHEIIBC1,SEA4N,2049,0
REGION1,LWHEIRBC1,SEA1D,2049,0
REGION1,LWHEIRBC1,SEA1N,2049,0
REGION1,LWHEIRBC1,SEA2D,2049,0
REGION1,LWHEIRBC1,SEA2N,2049,0
REGION1,LWHEIRBC1,SEA3D,2049,0
REGION1,LWHEIRBC1,SEA3N,2049,0
REGION1,LWHEIRBC1,SEA4D,2049,0
REGION1,LWHEIRBC1,SEA4N,2049,0
REGION1,LWHELRBC1,SEA1D,2049,0
REGION1,LWHELRBC1,SEA1N,2049,0
REGION1,LWHELRBC1,SEA2D,2049,0
REGION1,LWHELRBC1,SEA2N,2049,0
REGION1,LWHELRBC1,SEA3D,2049,0
REGION1,LWHELRBC1,SEA3N,2049,0
REGION1,LWHELRBC1,SEA4D,2049,0
REGION1,LWHELRBC1,SEA4N,2049,0
REGION1,NGS,SEA1D,2049,0
REGION1,NGS,SEA1N,2049,0
REGION1,NGS,SEA2D,2049,0
REGION1,NGS,SEA2N,2049,0
REGION1,NGS,SEA3D,2049,0
REGION1,NGS,SEA3N,2049,0
REGION1,NGS,SEA4D,2049,0
REGION1,NGS,SEA4N,2049,0
REGION1,PUBWATBC1,SEA1D,2049,0
REGION1,PUBWATBC1,SEA1N,2049,0
REGION1,PUBWATBC1,SEA2D,2049,0
REGION1,PUBWATBC1,SEA2N,2049,0
REGION1,PUBWATBC1,SEA3D,2049,0
REGION1,PUBWATBC1,SEA3N,2049,0
REGION1,PUBWATBC1,SEA4D,2049,0
REGION1,PUBWATBC1,SEA4N,2049,0
REGION1,PWRBIO,SEA1D,2049,0
REGION1,PWRBIO,SEA1N,2049,0
REGION1,PWRBIO,SEA2D,2049,0
REGION1,PWRBIO,SEA2N,2049,0
REGION1,PWRBIO,SEA3D,2049,0
REGION1,PWRBIO,SEA3N,2049,0
REGION1,PWRBIO,SEA4D,2049,0
REGION1,PWRBIO,SEA4N,2049,0
REGION1,PWRGEO,SEA1D,2049,0
REGION1,PWRGEO,SEA1N,2049,0
REGION1,PWRGEO,SEA2D,2049,0
REGION1,PWRGEO,SEA2N,2049,0
REGION1,PWRGEO,SEA3D,2049,0
REGION1,PWRGEO,SEA3N,2049,0
REGION1,PWRGEO,SEA4D,2049,0
REGION1,PWRGEO,SEA4N,2049,0
REGION1,PWRHYD,SEA1D,2049,0
REGION1,PWRHYD,SEA1N,2049,0
REGION1,PWRHYD,SEA2D,2049,0
REGION1,PWRHYD,SEA2N,2049,0
REGION1,PWRHYD,SEA3D,2049,0
REGION1,PWRHYD,SEA3N,2049,0
REGION1,PWRHYD,SEA4D,2049,0
REGION1,PWRHYD,SEA4N,2049,0
REGION1,PWRNGS,SEA1D,2049,0
REGION1,PWRNGS,SEA1N,2049,0
REGION1,PWRNGS,SEA2D,2049,0
REGION1,PWRNGS,SEA2N,2049,0
REGION1,PWRNGS,SEA3D,2049,0
REGION1,PWRNGS,SEA3N,2049,0
REGION1,PWRNGS,SEA4D,2049,0
REGION1,PWRNGS,SEA4N,2049,0
REGION1,PWRSOL,SEA1D,2049,0
REGION1,PWRSOL,SEA1N,2049,0
REGION1,PWRSOL,SEA2D,2049,0
REGION1,PWRSOL,SEA2N,2049,0
REGION1,PWRSOL,SEA3D,2049,0
REGION1,PWRSOL,SEA3N,2049,0
REGION1,PWRSOL,SEA4D,2049,0
REGION1,PWRSOL,SEA4N,2049,0
REGION1,PWRURN,SEA1D,2049,0
REGION1,PWRURN,SEA1N,2049,0
REGION1,PWRURN,SEA2D,2049,0
REGION1,PWRURN,SEA2N,2049,0
REGION1,PWRURN,SEA3D,2049,0
REGION1,PWRURN,SEA3N,2049,0
REGION1,PWRURN,SEA4D,2049,0
REGION1,PWRURN,SEA4N,2049,0
REGION1,PWRWATBC1,SEA1D,2049,0
REGION1,PWRWATBC1,SEA1N,2049,0
REGION1,PWRWATBC1,SEA2D,2049,0
REGION1,PWRWATBC1,SEA2N,2049,0
REGION1,PWRWATBC1,SEA3D,2049,0
REGION1,PWRWATBC1,SEA3N,2049,0
REGION1,PWRWATBC1,SEA4D,2049,0
REGION1,PWRWATBC1,SEA4N,2049,0
REGION1,PWRWND,SEA1D,2049,0
REGION1,PWRWND,SEA1N,2049,0
REGION1,PWRWND,SEA2D,2049,0
REGION1,PWRWND,SEA2N,2049,0
REGION1,PWRWND,SEA3D,2049,0
REGION1,PWRWND,SEA3N,2049,0
REGION1,PWRWND,SEA4D,2049,0
REGION1,PWRWND,SEA4N,2049,0
REGION1,RESBIO,SEA1D,2049,0
REGION1,RESBIO,SEA1N,2049,0
REGION1,RESBIO,SEA2D,2049,0
REGION1,RESBIO,SEA2N,2049,0
REGION1,RESBIO,SEA3D,2049,0
REGION1,RESBIO,SEA3N,2049,0
REGION1,RESBIO,SEA4D,2049,0
REGION1,RESBIO,SEA4N,2049,0
REGION1,RESELCB02,SEA1D,2049,0.15
REGION1,RESELCB02,SEA1N,2049,0.08
REGION1,RESELCB02,SEA2D,2049,0.16
REGION1,RESELCB02,SEA2N,2049,0.07
REGION1,RESELCB02,SEA3D,2049,0.12
REGION1,RESELCB02,SEA3N,2049,0.13
REGION1,RESELCB02,SEA4D,2049,0.13
REGION1,RESELCB02,SEA4N,2049,0.16
REGION1,RESKER,SEA1D,2049,0
REGION1,RESKER,SEA1N,2049,0
REGION1,RESKER,SEA2D,2049,0
REGION1,RESKER,SEA2N,2049,0
REGION1,RESKER,SEA3D,2049,0
REGION1,RESKER,SEA3N,2049,0
REGION1,RESKER,SEA4D,2049,0
REGION1,RESKER,SEA4N,2049,0
REGION1,RESNGS,SEA1D,2049,0
REGION1,RESNGS,SEA1N,2049,0
REGION1,RESNGS,SEA2D,2049,0
REGION1,RESNGS,SEA2N,2049,0
REGION1,RESNGS,SEA3D,2049,0
REGION1,RESNGS,SEA3N,2049,0
REGION1,RESNGS,SEA4D,2049,0
REGION1,RESNGS,SEA4N,2049,0
REGION1,SOL,SEA1D,2049,0
REGION1,SOL,SEA1N,2049,0
REGION1,SOL,SEA2D,2049,0
REGION1,SOL,SEA2N,2049,0
REGION1,SOL,SEA3D,2049,0
REGION1,SOL,SEA3N,2049,0
REGION1,SOL,SEA4D,2049,0
REGION1,SOL,SEA4N,2049,0
REGION1,TRABIO,SEA1D,2049,0
REGION1,TRABIO,SEA1N,2049,0
REGION1,TRABIO,SEA2D,2049,0
REGION1,TRABIO,SEA2N,2049,0
REGION1,TRABIO,SEA3D,2049,0
REGION1,TRABIO,SEA3N,2049,0
REGION1,TRABIO,SEA4D,2049,0
REGION1,TRABIO,SEA4N,2049,0
REGION1,TRADSL,SEA1D,2049,0
REGION1,TRADSL,SEA1N,2049,0
REGION1,TRADSL,SEA2D,2049,0
REGION1,TRADSL,SEA2N,2049,0
REGION1,TRADSL,SEA3D,2049,0
REGION1,TRADSL,SEA3N,2049,0
REGION1,TRADSL,SEA4D,2049,0
REGION1,TRADSL,SEA4N,2049,0
REGION1,TRAELCB02,SEA1D,2049,0.15
REGION1,TRAELCB02,SEA1N,2049,0.08
REGION1,TRAELCB02,SEA2D,2049,0.16
REGION1,TRAELCB02,SEA2N,2049,0.07
REGION1,TRAELCB02,SEA3D,2049,0.12
REGION1,TRAELCB02,SEA3N,2049,0.13
REGION1,TRAELCB02,SEA4D,2049,0.13
REGION1,TRAELCB02,SEA4N,2049,0.16
REGION1,TRAGSL,SEA1D,2049,0
REGION1,TRAGSL,SEA1N,2049,0
REGION1,TRAGSL,SEA2D,2049,0
REGION1,TRAGSL,SEA2N,2049,0
REGION1,TRAGSL,SEA3D,2049,0
REGION1,TRAGSL,SEA3N,2049,0
REGION1,TRAGSL,SEA4D,2049,0
REGION1,TRAGSL,SEA4N,2049,0
REGION1,TRAHFO,SEA1D,2049,0
REGION1,TRAHFO,SEA1N,2049,0
REGION1,TRAHFO,SEA2D,2049,0
REGION1,TRAHFO,SEA2N,2049,0
REGION1,TRAHFO,SEA3D,2049,0
REGION1,TRAHFO,SEA3N,2049,0
REGION1,TRAHFO,SEA4D,2049,0
REGION1,TRAHFO,SEA4N,2049,0
REGION1,TRAJFL,SEA1D,2049,0
REGION1,TRAJFL,SEA1N,2049,0
REGION1,TRAJFL,SEA2D,2049,0
REGION1,TRAJFL,SEA2N,2049,0
REGION1,TRAJFL,SEA3D,2049,0
REGION1,TRAJFL,SEA3N,2049,0
REGION1,TRAJFL,SEA4D,2049,0
REGION1,TRAJFL,SEA4N,2049,0
REGION1,TRALPG,SEA1D,2049,0
REGION1,TRALPG,SEA1N,2049,0
REGION1,TRALPG,SEA2D,2049,0
REGION1,TRALPG,SEA2N,2049,0
REGION1,TRALPG,SEA3D,2049,0
REGION1,TRALPG,SEA3N,2049,0
REGION1,TRALPG,SEA4D,2049,0
REGION1,TRALPG,SEA4N,2049,0
REGION1,TRANGS,SEA1D,2049,0
REGION1,TRANGS,SEA1N,2049,0
REGION1,TRANGS,SEA2D,2049,0
REGION1,TRANGS,SEA2N,2049,0
REGION1,TRANGS,SEA3D,2049,0
REGION1,TRANGS,SEA3N,2049,0
REGION1,TRANGS,SEA4D,2049,0
REGION1,TRANGS,SEA4N,2049,0
REGION1,URN,SEA1D,2049,0
REGION1,URN,SEA1N,2049,0
REGION1,URN,SEA2D,2049,0
REGION1,URN,SEA2N,2049,0
REGION1,URN,SEA3D,2049,0
REGION1,URN,SEA3N,2049,0
REGION1,URN,SEA4D,2049,0
REGION1,URN,SEA4N,2049,0
REGION1,WND,SEA1D,2049,0
REGION1,WND,SEA1N,2049,0
REGION1,WND,SEA2D,2049,0
REGION1,WND,SEA2N,2049,0
REGION1,WND,SEA3D,2049,0
REGION1,WND,SEA3N,2049,0
REGION1,WND,SEA4D,2049,0
REGION1,WND,SEA4N,2049,0
REGION1,WTREVTBC1,SEA1D,2049,0
REGION1,WTREVTBC1,SEA1N,2049,0
REGION1,WTREVTBC1,SEA2D,2049,0
REGION1,WTREVTBC1,SEA2N,2049,0
REGION1,WTREVTBC1,SEA3D,2049,0
REGION1,WTREVTBC1,SEA3N,2049,0
REGION1,WTREVTBC1,SEA4D,2049,0
REGION1,WTREVTBC1,SEA4N,2049,0
REGION1,WTRGRCBC1,SEA1D,2049,0
REGION1,WTRGRCBC1,SEA1N,2049,0
REGION1,WTRGRCBC1,SEA2D,2049,0
REGION1,WTRGRCBC1,SEA2N,2049,0
REGION1,WTRGRCBC1,SEA3D,2049,0
REGION1,WTRGRCBC1,SEA3N,2049,0
REGION1,WTRGRCBC1,SEA4D,2049,0
REGION1,WTRGRCBC1,SEA4N,2049,0
REGION1,WTRPRCBC1,SEA1D,2049,0
REGION1,WTRPRCBC1,SEA1N,2049,0
REGION1,WTRPRCBC1,SEA2D,2049,0
REGION1,WTRPRCBC1,SEA2N,2049,0
REGION1,WTRPRCBC1,SEA3D,2049,0
REGION1,WTRPRCBC1,SEA3N,2049,0
REGION1,WTRPRCBC1,SEA4D,2049,0
REGION1,WTRPRCBC1,SEA4N,2049,0
REGION1,WTRSURBC1,SEA1D,2049,0
REGION1,WTRSURBC1,SEA1N,2049,0
REGION1,WTRSURBC1,SEA2D,2049,0
REGION1,WTRSURBC1,SEA2N,2049,0
REGION1,WTRSURBC1,SEA3D,2049,0
REGION1,WTRSURBC1,SEA3N,2049,0
REGION1,WTRSURBC1,SEA4D,2049,0
REGION1,WTRSURBC1,SEA4N,2049,0
REGION1,AGRDSL,SEA1D,2050,0
REGION1,AGRDSL,SEA1N,2050,0
REGION1,AGRDSL,SEA2D,2050,0
REGION1,AGRDSL,SEA2N,2050,0
REGION1,AGRDSL,SEA3D,2050,0
REGION1,AGRDSL,SEA3N,2050,0
REGION1,AGRDSL,SEA4D,2050,0
REGION1,AGRDSL,SEA4N,2050,0
REGION1,AGRELCB02,SEA1D,2050,0.15
REGION1,AGRELCB02,SEA1N,2050,0.08
REGION1,AGRELCB02,SEA2D,2050,0.16
REGION1,AGRELCB02,SEA2N,2050,0.07
REGION1,AGRELCB02,SEA3D,2050,0.12
REGION1,AGRELCB02,SEA3N,2050,0.13
REGION1,AGRELCB02,SEA4D,2050,0.13
REGION1,AGRELCB02,SEA4N,2050,0.16
REGION1,AGRNGS,SEA1D,2050,0
REGION1,AGRNGS,SEA1N,2050,0
REGION1,AGRNGS,SEA2D,2050,0
REGION1,AGRNGS,SEA2N,2050,0
REGION1,AGRNGS,SEA3D,2050,0
REGION1,AGRNGS,SEA3N,2050,0
REGION1,AGRNGS,SEA4D,2050,0
REGION1,AGRNGS,SEA4N,2050,0
REGION1,AGRWATBC1,SEA1D,2050,0
REGION1,AGRWATBC1,SEA1N,2050,0
REGION1,AGRWATBC1,SEA2D,2050,0
REGION1,AGRWATBC1,SEA2N,2050,0
REGION1,AGRWATBC1,SEA3D,2050,0
REGION1,AGRWATBC1,SEA3N,2050,0
REGION1,AGRWATBC1,SEA4D,2050,0
REGION1,AGRWATBC1,SEA4N,2050,0
REGION1,BIO,SEA1D,2050,0
REGION1,BIO,SEA1N,2050,0
REGION1,BIO,SEA2D,2050,0
REGION1,BIO,SEA2N,2050,0
REGION1,BIO,SEA3D,2050,0
REGION1,BIO,SEA3N,2050,0
REGION1,BIO,SEA4D,2050,0
REGION1,BIO,SEA4N,2050,0
REGION1,COA,SEA1D,2050,0
REGION1,COA,SEA1N,2050,0
REGION1,COA,SEA2D,2050,0
REGION1,COA,SEA2N,2050,0
REGION1,COA,SEA3D,2050,0
REGION1,COA,SEA3N,2050,0
REGION1,COA,SEA4D,2050,0
REGION1,COA,SEA4N,2050,0
REGION1,COMBIO,SEA1D,2050,0
REGION1,COMBIO,SEA1N,2050,0
REGION1,COMBIO,SEA2D,2050,0
REGION1,COMBIO,SEA2N,2050,0
REGION1,COMBIO,SEA3D,2050,0
REGION1,COMBIO,SEA3N,2050,0
REGION1,COMBIO,SEA4D,2050,0
REGION1,COMBIO,SEA4N,2050,0
REGION1,COMELCB02,SEA1D,2050,0.15
REGION1,COMELCB02,SEA1N,2050,0.08
REGION1,COMELCB02,SEA2D,2050,0.16
REGION1,COMELCB02,SEA2N,2050,0.07
REGION1,COMELCB02,SEA3D,2050,0.12
REGION1,COMELCB02,SEA3N,2050,0.13
REGION1,COMELCB02,SEA4D,2050,0.13
REGION1,COMELCB02,SEA4N,2050,0.16
REGION1,COMKER,SEA1D,2050,0
REGION1,COMKER,SEA1N,2050,0
REGION1,COMKER,SEA2D,2050,0
REGION1,COMKER,SEA2N,2050,0
REGION1,COMKER,SEA3D,2050,0
REGION1,COMKER,SEA3N,2050,0
REGION1,COMKER,SEA4D,2050,0
REGION1,COMKER,SEA4N,2050,0
REGION1,COMNGS,SEA1D,2050,0
REGION1,COMNGS,SEA1N,2050,0
REGION1,COMNGS,SEA2D,2050,0
REGION1,COMNGS,SEA2N,2050,0
REGION1,COMNGS,SEA3D,2050,0
REGION1,COMNGS,SEA3N,2050,0
REGION1,COMNGS,SEA4D,2050,0
REGION1,COMNGS,SEA4N,2050,0
REGION1,CRPALF,SEA1D,2050,0
REGION1,CRPALF,SEA1N,2050,0
REGION1,CRPALF,SEA2D,2050,0
REGION1,CRPALF,SEA2N,2050,0
REGION1,CRPALF,SEA3D,2050,0
REGION1,CRPALF,SEA3N,2050,0
REGION1,CRPALF,SEA4D,2050,0
REGION1,CRPALF,SEA4N,2050,0
REGION1,CRPBRL,SEA1D,2050,0
REGION1,CRPBRL,SEA1N,2050,0
REGION1,CRPBRL,SEA2D,2050,0
REGION1,CRPBRL,SEA2N,2050,0
REGION1,CRPBRL,SEA3D,2050,0
REGION1,CRPBRL,SEA3N,2050,0
REGION1,CRPBRL,SEA4D,2050,0
REGION1,CRPBRL,SEA4N,2050,0
REGION1,CRPMAI,SEA1D,2050,0
REGION1,CRPMAI,SEA1N,2050,0
REGION1,CRPMAI,SEA2D,2050,0
REGION1,CRPMAI,SEA2N,2050,0
REGION1,CRPMAI,SEA3D,2050,0
REGION1,CRPMAI,SEA3N,2050,0
REGION1,CRPMAI,SEA4D,2050,0
REGION1,CRPMAI,SEA4N,2050,0
REGION1,CRPOAT,SEA1D,2050,0
REGION1,CRPOAT,SEA1N,2050,0
REGION1,CRPOAT,SEA2D,2050,0
REGION1,CRPOAT,SEA2N,2050,0
REGION1,CRPOAT,SEA3D,2050,0
REGION1,CRPOAT,SEA3N,2050,0
REGION1,CRPOAT,SEA4D,2050,0
REGION1,CRPOAT,SEA4N,2050,0
REGION1,CRPOTH,SEA1D,2050,0
REGION1,CRPOTH,SEA1N,2050,0
REGION1,CRPOTH,SEA2D,2050,0
REGION1,CRPOTH,SEA2N,2050,0
REGION1,CRPOTH,SEA3D,2050,0
REGION1,CRPOTH,SEA3N,2050,0
REGION1,CRPOTH,SEA4D,2050,0
REGION1,CRPOTH,SEA4N,2050,0
REGION1,CRPPEA,SEA1D,2050,0
REGION1,CRPPEA,SEA1N,2050,0
REGION1,CRPPEA,SEA2D,2050,0
REGION1,CRPPEA,SEA2N,2050,0
REGION1,CRPPEA,SEA3D,2050,0
REGION1,CRPPEA,SEA3N,2050,0
REGION1,CRPPEA,SEA4D,2050,0
REGION1,CRPPEA,SEA4N,2050,0
REGION1,CRPPTW,SEA1D,2050,0
REGION1,CRPPTW,SEA1N,2050,0
REGION1,CRPPTW,SEA2D,2050,0
REGION1,CRPPTW,SEA2N,2050,0
REGION1,CRPPTW,SEA3D,2050,0
REGION1,CRPPTW,SEA3N,2050,0
REGION1,CRPPTW,SEA4D,2050,0
REGION1,CRPPTW,SEA4N,2050,0
REGION1,CRPRAP,SEA1D,2050,0
REGION1,CRPRAP,SEA1N,2050,0
REGION1,CRPRAP,SEA2D,2050,0
REGION1,CRPRAP,SEA2N,2050,0
REGION1,CRPRAP,SEA3D,2050,0
REGION1,CRPRAP,SEA3N,2050,0
REGION1,CRPRAP,SEA4D,2050,0
REGION1,CRPRAP,SEA4N,2050,0
REGION1,CRPRYE,SEA1D,2050,0
REGION1,CRPRYE,SEA1N,2050,0
REGION1,CRPRYE,SEA2D,2050,0
REGION1,CRPRYE,SEA2N,2050,0
REGION1,CRPRYE,SEA3D,2050,0
REGION1,CRPRYE,SEA3N,2050,0
REGION1,CRPRYE,SEA4D,2050,0
REGION1,CRPRYE,SEA4N,2050,0
REGION1,CRPWHE,SEA1D,2050,0
REGION1,CRPWHE,SEA1N,2050,0
REGION1,CRPWHE,SEA2D,2050,0
REGION1,CRPWHE,SEA2N,2050,0
REGION1,CRPWHE,SEA3D,2050,0
REGION1,CRPWHE,SEA3N,2050,0
REGION1,CRPWHE,SEA4D,2050,0
REGION1,CRPWHE,SEA4N,2050,0
REGION1,CRU,SEA1D,2050,0
REGION1,CRU,SEA1N,2050,0
REGION1,CRU,SEA2D,2050,0
REGION1,CRU,SEA2N,2050,0
REGION1,CRU,SEA3D,2050,0
REGION1,CRU,SEA3N,2050,0
REGION1,CRU,SEA4D,2050,0
REGION1,CRU,SEA4N,2050,0
REGION1,DSL,SEA1D,2050,0
REGION1,DSL,SEA1N,2050,0
